"year","sampid","length","sl.larv.adj"
2002,200230147,28,1.335947633
2002,200230147,84,2.211185932
2002,200230148,22,1.292819142
2002,200230148,28,1.335947633
2002,200230148,28,1.335947633
2002,200230148,28,1.335947633
2002,200230148,41,1.452440023
2002,200230148,61,1.715266585
2002,200230148,65,1.783879519
2002,200230148,86,2.267948151
2002,200230148,96,2.59424448
2002,200230149,32,1.368173838
2002,200230150,29,1.343729615
2002,200230150,80,2.105170965
2002,200230150,87,2.297319174
2002,200230151,38,1.422401071
2002,200230151,45,1.495841026
2002,200230151,65,1.783879519
2002,200230161,54,1.609327078
2002,200230162,59,1.683246255
2002,200230164,23,1.299602151
2002,200230164,113,3.353020906
2002,200230166,25,1.313642979
2002,200230166,25,1.313642979
2002,200230166,29,1.343729615
2002,200230166,30,1.351691842
2002,200230166,65,1.783879519
2002,200230167,24,1.306542158
2002,200230167,25,1.313642979
2002,200230167,29,1.343729615
2002,200230167,30,1.351691842
2002,200230167,50,1.555992723
2002,200230167,70,1.878973961
2002,200230169,23,1.299602151
2002,200230169,25,1.313642979
2002,200230169,25,1.313642979
2002,200230169,27,1.328341842
2002,200230169,27,1.328341842
2002,200230169,28,1.335947633
2002,200230169,28,1.335947633
2002,200230169,34,1.385428309
2002,200230169,41,1.452440023
2002,200230169,45,1.495841026
2002,200230169,45,1.495841026
2002,200230169,60,1.699073076
2002,200230171,26,1.320908308
2002,200230171,28,1.335947633
2002,200230171,33,1.376702309
2002,200230171,46,1.507326722
2002,200230171,50,1.555992723
2002,200230171,102,2.829056025
2002,200230172,29,1.343729615
2002,200230172,31,1.359838486
2002,200230173,22,1.292819142
2002,200230173,25,1.313642979
2002,200230173,25,1.313642979
2002,200230173,28,1.335947633
2002,200230173,28,1.335947633
2002,200230173,32,1.368173838
2002,200230173,38,1.422401071
2002,200230173,50,1.555992723
2002,200230173,52,1.58204937
2002,200230173,64,1.766132593
2002,200230173,92,2.45470047
2002,200230173,97,2.631174088
2002,200230173,98,2.668958902
2002,200230174,42,1.462920427
2002,200230174,47,1.519078612
2002,200230174,52,1.58204937
2002,200230174,60,1.699073076
2002,200230174,65,1.783879519
2002,200230174,65,1.783879519
2002,200230174,66,1.802037477
2002,200230174,67,1.820616007
2002,200230174,71,1.899334669
2002,200230174,75,1.985604644
2002,200230174,85,2.239242077
2002,200230174,98,2.668958902
2002,200230174,104,2.914774656
2002,200230175,20,1.279710531
2002,200230175,24,1.306542158
2002,200230175,25,1.313642979
2002,200230175,61,1.715266585
2002,200230175,144,5.785545349
2002,200230180,27,1.328341842
2002,200230181,26,1.320908308
2002,200230181,27,1.328341842
2002,200230182,33,1.376702309
2002,200230182,45,1.495841026
2002,200230184,28,1.335947633
2002,200230184,45,1.495841026
2002,200230184,61,1.715266585
2002,200230184,71,1.899334669
2002,200230185,19,1.273377895
2002,200230189,26,1.320908308
2002,200230189,30,1.351691842
2002,200230189,35,1.394356489
2002,200230189,68,1.839624882
2002,200230189,85,2.239242077
2002,200230189,89,2.358118057
2002,200230189,89,2.358118057
2002,200230189,91,2.421766281
2002,200230190,25,1.313642979
2002,200230190,28,1.335947633
2002,200230190,53,1.59553206
2002,200230193,32,1.368173838
2002,200230193,36,1.403491497
2002,200230194,40,1.442196965
2002,200230194,69,1.859074235
2002,200230195,31,1.359838486
2002,200230195,31,1.359838486
2002,200230195,56,1.637883306
2002,200230195,60,1.699073076
2002,200230195,61,1.715266585
2002,200230195,86,2.267948151
2002,200230196,24,1.306542158
2002,200230199,29,1.343729615
2002,200230199,30,1.351691842
2002,200230199,32,1.368173838
2002,200230200,21,1.286189795
2002,200230201,28,1.335947633
2002,200230201,33,1.376702309
2002,200230201,99,2.707618952
2002,200230202,124,4.027084827
2002,200230203,46,1.507326722
2002,200230203,48,1.531102657
2002,200230207,52,1.58204937
2002,200230207,76,2.008435488
2002,200230208,82,2.156964779
2002,200230210,71,1.899334669
2002,200230210,74,1.963290691
2002,200230210,90,2.389577866
2002,200230211,106,3.004510641
2002,200230213,92,2.45470047
2002,200230213,105,2.959129095
2002,200230216,47,1.519078612
2002,200230217,26,1.320908308
2002,200230217,26,1.320908308
2002,200230217,46,1.507326722
2002,200230217,68,1.839624882
2002,200230217,70,1.878973961
2002,200230217,72,1.920167089
2002,200230217,76,2.008435488
2002,200230217,78,2.055695772
2002,200230217,85,2.239242077
2002,200230217,86,2.267948151
2002,200230217,86,2.267948151
2002,200230218,21,1.286189795
2002,200230218,25,1.313642979
2002,200230218,83,2.183764935
2002,200230220,53,1.59553206
2002,200230220,85,2.239242077
2002,200230221,39,1.43218565
2002,200230221,66,1.802037477
2002,200230221,72,1.920167089
2002,200230221,74,1.963290691
2002,200230221,82,2.156964779
2002,200230221,91,2.421766281
2002,200230222,46,1.507326722
2002,200230222,89,2.358118057
2002,200230222,93,2.48839736
2002,200230224,38,1.422401071
2002,200230226,38,1.422401071
2002,200230226,58,1.667777658
2002,200230228,48,1.531102657
2002,200230229,29,1.343729615
2002,200230229,45,1.495841026
2002,200230229,65,1.783879519
2002,200230229,73,1.941482067
2002,200230229,76,2.008435488
2002,200230230,63,1.748787522
2002,200230230,88,2.327370644
2002,200230231,31,1.359838486
2002,200230231,31,1.359838486
2002,200230232,26,1.320908308
2002,200230234,60,1.699073076
2002,200230235,40,1.442196965
2002,200230235,70,1.878973961
2002,200230235,71,1.899334669
2002,200230237,26,1.320908308
2002,200230237,30,1.351691842
2002,200230237,71,1.899334669
2002,200230239,85,2.239242077
2002,200230240,24,1.306542158
2002,200230243,23,1.299602151
2002,200230245,48,1.531102657
2002,200230245,55,1.623441696
2002,200230246,48,1.531102657
2002,200230246,109,3.14706111
2002,200230246,109,3.14706111
2002,200230249,108,3.098452091
2002,200230250,24,1.306542158
2002,200230251,27,1.328341842
2002,200230251,30,1.351691842
2002,200230251,31,1.359838486
2002,200230251,114,3.407526731
2002,200230252,111,3.247683287
2002,200230253,77,2.031795025
2002,200230253,90,2.389577866
2002,200230254,93,2.48839736
2002,200230254,94,2.522875071
2002,200230255,48,1.531102657
2002,200230255,110,3.196796179
2002,200230257,46,1.507326722
2002,200230257,60,1.699073076
2002,200230257,63,1.748787522
2002,200230257,74,1.963290691
2002,200230257,84,2.211185932
2002,200230257,86,2.267948151
2002,200230257,90,2.389577866
2002,200230257,94,2.522875071
2002,200230257,113,3.353020906
2002,200230258,38,1.422401071
2002,200230260,72,1.920167089
2002,200230263,24,1.306542158
2002,200230263,79,2.080150127
2002,200230264,51,1.568871856
2002,200230266,70,1.878973961
2002,200230266,100,2.74717474
2002,200230267,70,1.878973961
2002,200230269,36,1.403491497
2002,200230269,37,1.412837982
2002,200230272,29,1.343729615
2002,200230277,91,2.421766281
2002,200230278,74,1.963290691
2002,200230281,80,2.105170965
2002,200230281,85,2.239242077
2002,200230283,38,1.422401071
2002,200230284,77,2.031795025
2002,200230285,42,1.462920427
2002,200230285,63,1.748787522
2002,200230285,65,1.783879519
2002,200230285,78,2.055695772
2002,200230285,85,2.239242077
2002,200230286,70,1.878973961
2002,200230287,52,1.58204937
2002,200230287,76,2.008435488
2002,200230287,76,2.008435488
2002,200230288,25,1.313642979
2002,200230288,44,1.484615207
2002,200230288,71,1.899334669
2002,200230289,57,1.652659297
2002,200230289,60,1.699073076
2002,200230291,40,1.442196965
2002,200230291,59,1.683246255
2002,200230299,59,1.683246255
2002,200230299,73,1.941482067
2002,200230299,82,2.156964779
2002,200230300,59,1.683246255
2002,200230300,63,1.748787522
2002,200230300,90,2.389577866
2002,200230300,105,2.959129095
2002,200230314,24,1.306542158
2002,200230314,24,1.306542158
2002,200230314,25,1.313642979
2002,200230316,37,1.412837982
2002,200230319,25,1.313642979
2002,200230319,26,1.320908308
2002,200230319,29,1.343729615
2002,200230319,40,1.442196965
2002,200230319,55,1.623441696
2002,200230337,125,4.097204685
2002,200230350,112,3.299749136
2002,200230364,23,1.299602151
2002,200230364,30,1.351691842
2002,200230364,46,1.507326722
2002,200230364,49,1.543405175
2002,200230369,25,1.313642979
2002,200230369,32,1.368173838
2002,200230376,73,1.941482067
2002,200230377,90,2.389577866
2002,200230383,31,1.359838486
2002,200230386,64,1.766132593
2002,200230387,78,2.055695772
2002,200230387,81,2.130771399
2002,200230391,72,1.920167089
2002,200230395,25,1.313642979
2002,200230399,110,3.196796179
2002,200230408,36,1.403491497
2002,200230409,31,1.359838486
2002,200230409,35,1.394356489
2002,200230409,35,1.394356489
2002,200240026,109,3.14706111
2002,200240026,125,4.097204685
2002,200240063,20,1.279710531
2002,200240063,95,2.558151245
2002,200240065,51,1.568871856
2002,200240132,39,1.43218565
2002,200240150,28,1.335947633
2002,200240150,165,8.740760803
2002,200240222,58,1.667777658
2002,200240223,27,1.328341842
2002,200240223,66,1.802037477
2002,200240226,66,1.802037477
2002,200240226,66,1.802037477
2002,200240226,73,1.941482067
2002,200240226,76,2.008435488
2002,200240232,30,1.351691842
2002,200240232,58,1.667777658
2002,200240233,45,1.495841026
2002,200240236,27,1.328341842
2002,200240237,39,1.43218565
2002,200240238,32,1.368173838
2002,200240238,46,1.507326722
2002,200240245,26,1.320908308
2002,200240245,55,1.623441696
2002,200240249,43,1.473643661
2002,200240250,57,1.652659297
2002,200240251,25,1.313642979
2002,200240252,33,1.376702309
2002,200240252,39,1.43218565
2002,200240252,42,1.462920427
2002,200240253,57,1.652659297
2002,200240254,45,1.495841026
2002,200240254,46,1.507326722
2002,200240254,50,1.555992723
2002,200240258,27,1.328341842
2002,200240260,32,1.368173838
2002,200240263,47,1.519078612
2002,200240263,49,1.543405175
2002,200240263,55,1.623441696
2002,200240263,62,1.731835127
2002,200240265,46,1.507326722
2002,200240265,64,1.766132593
2002,200240269,30,1.351691842
2002,200240273,12,1.2328875
2002,200240275,48,1.531102657
2002,200240275,64,1.766132593
2002,200240275,85,2.239242077
2002,200240277,24,1.306542158
2002,200240277,57,1.652659297
2002,200240277,61,1.715266585
2002,200240277,66,1.802037477
2002,200250008,23,1.299602151
2002,200250008,27,1.328341842
2002,200250008,28,1.335947633
2002,200250008,30,1.351691842
2002,200250016,46,1.507326722
2002,200250019,45,1.495841026
2002,200250020,16,1.255227447
2002,200250020,79,2.080150127
2002,200250023,30,1.351691842
2002,200250025,40,1.442196965
2002,200250056,18,1.267188787
2002,200250083,29,1.343729615
2002,200250109,30,1.351691842
2002,200250109,71,1.899334669
2002,200250112,20,1.279710531
2002,200250112,35,1.394356489
2002,200250127,29,1.343729615
2002,200250134,26,1.320908308
2002,200250134,28,1.335947633
2002,200250134,28,1.335947633
2002,200250134,29,1.343729615
2002,200250139,22,1.292819142
2002,200250139,22,1.292819142
2002,200250139,26,1.320908308
2002,200250139,28,1.335947633
2002,200250139,31,1.359838486
2002,200250139,85,2.239242077
2002,200250139,87,2.297319174
2002,200250140,30,1.351691842
2002,200250166,26,1.320908308
2002,200250168,22,1.292819142
2002,200250168,26,1.320908308
2002,200250168,28,1.335947633
2002,200250170,91,2.421766281
2002,200250172,57,1.652659297
2002,200250172,75,1.985604644
2002,200250173,42,1.462920427
2002,200250173,69,1.859074235
2002,200250173,71,1.899334669
2002,200250173,75,1.985604644
2002,200250174,107,3.050943613
2002,200250175,65,1.783879519
2002,200250208,26,1.320908308
2002,200250208,31,1.359838486
2002,200250210,27,1.328341842
2002,200250212,27,1.328341842
2002,200250212,30,1.351691842
2002,200250213,25,1.313642979
2002,200250213,78,2.055695772
2002,200250214,45,1.495841026
2002,200250214,49,1.543405175
2002,200250218,32,1.368173838
2002,200250218,138,5.171184063
2002,200250219,25,1.313642979
2002,200250219,30,1.351691842
2002,200250220,23,1.299602151
2002,200250220,25,1.313642979
2002,200250220,26,1.320908308
2002,200250222,24,1.306542158
2002,200250223,23,1.299602151
2002,200250223,25,1.313642979
2002,200250223,28,1.335947633
2002,200250223,30,1.351691842
2002,200250245,84,2.211185932
2002,200250251,29,1.343729615
2002,200250252,25,1.313642979
2002,200250252,26,1.320908308
2002,200250255,62,1.731835127
2002,200250256,32,1.368173838
2002,200250258,32,1.368173838
2002,200250259,24,1.306542158
2002,200250260,21,1.286189795
2002,200250262,23,1.299602151
2002,200250262,26,1.320908308
2002,200250262,27,1.328341842
2002,200250262,60,1.699073076
2002,200250262,83,2.183764935
2002,200250263,49,1.543405175
2002,200250263,81,2.130771399
2002,200250264,31,1.359838486
2002,200250264,94,2.522875071
2002,200250265,75,1.985604644
2002,200250265,98,2.668958902
2002,200250266,19,1.273377895
2002,200250266,20,1.279710531
2002,200250266,21,1.286189795
2002,200250266,24,1.306542158
2002,200250266,40,1.442196965
2002,200250266,62,1.731835127
2002,200250267,31,1.359838486
2002,200250268,25,1.313642979
2002,200250268,27,1.328341842
2002,200250268,38,1.422401071
2002,200250271,25,1.313642979
2002,200250271,32,1.368173838
2002,200250272,20,1.279710531
2002,200250272,23,1.299602151
2002,200250272,24,1.306542158
2002,200250272,24,1.306542158
2002,200250272,25,1.313642979
2002,200250272,26,1.320908308
2002,200250272,26,1.320908308
2002,200250272,27,1.328341842
2002,200250272,30,1.351691842
2002,200250274,22,1.292819142
2002,200250275,42,1.462920427
2002,200250342,56,1.637883306
2002,200250365,24,1.306542158
2002,200250365,51,1.568871856
2002,200250366,39,1.43218565
2002,200250378,25,1.313642979
2002,200250398,56,1.637883306
2002,200250398,69,1.859074235
2002,200250399,24,1.306542158
2002,200250400,46,1.507326722
2002,200250400,76,2.008435488
2002,200250415,36,1.403491497
2003,200340001,21,1.286189815
2003,200340001,95,2.558151215
2003,200340001,97,2.631173998
2003,200340001,99,2.707618996
2003,200340002,43,1.473643666
2003,200340002,81,2.130771338
2003,200340003,42,1.462920475
2003,200340008,93,2.488397444
2003,200340010,36,1.403491442
2003,200340015,109,3.14706115
2003,200340016,55,1.623441714
2003,200340017,34,1.385428337
2003,200340019,18,1.267188734
2003,200340024,22,1.292819178
2003,200340024,95,2.558151215
2003,200340026,77,2.031794996
2003,200340028,37,1.412838006
2003,200340030,29,1.343729592
2003,200340030,49,1.543405207
2003,200340030,74,1.963290742
2003,200340032,25,1.313642963
2003,200340032,32,1.368173862
2003,200340036,24,1.306542154
2003,200340037,20,1.279710539
2003,200340040,47,1.51907858
2003,200340040,60,1.699073075
2003,200340040,92,2.454700445
2003,200340040,95,2.558151215
2003,200340041,48,1.53110263
2003,200340041,56,1.637883254
2003,200340042,21,1.286189815
2003,200340042,41,1.452440055
2003,200340045,30,1.351691819
2003,200340045,82,2.156964772
2003,200340046,21,1.286189815
2003,200340046,42,1.462920475
2003,200340046,43,1.473643666
2003,200340046,45,1.495840984
2003,200340047,20,1.279710539
2003,200340047,28,1.335947628
2003,200340047,32,1.368173862
2003,200340047,36,1.403491442
2003,200340047,39,1.432185666
2003,200340048,18,1.267188734
2003,200340048,21,1.286189815
2003,200340049,32,1.368173862
2003,200340049,40,1.442196909
2003,200340052,36,1.403491442
2003,200340052,38,1.422401076
2003,200340053,95,2.558151215
2003,200340058,45,1.495840984
2003,200340059,58,1.667777663
2003,200340059,61,1.715266556
2003,200340059,63,1.748787535
2003,200340059,86,2.267948196
2003,200340060,15,1.249449198
2003,200340060,17,1.261139639
2003,200340060,17,1.261139639
2003,200340060,24,1.306542154
2003,200340060,38,1.422401076
2003,200340060,40,1.442196909
2003,200340060,46,1.507326753
2003,200340060,50,1.555992764
2003,200340061,39,1.432185666
2003,200340061,87,2.297319224
2003,200340063,19,1.273377952
2003,200340069,62,1.731835147
2003,200340069,69,1.859074184
2003,200340071,16,1.255227494
2003,200340071,20,1.279710539
2003,200340071,41,1.452440055
2003,200340071,46,1.507326753
2003,200340072,23,1.299602105
2003,200340072,25,1.313642963
2003,200340072,36,1.403491442
2003,200340072,45,1.495840984
2003,200340072,62,1.731835147
2003,200340073,21,1.286189815
2003,200340073,54,1.609327128
2003,200340073,87,2.297319224
2003,200340074,61,1.715266556
2003,200340074,76,2.008435379
2003,200340077,23,1.299602105
2003,200340077,36,1.403491442
2003,200340077,41,1.452440055
2003,200340077,64,1.766132613
2003,200340077,73,1.941482047
2003,200340078,13,1.238282103
2003,200340078,18,1.267188734
2003,200340078,22,1.292819178
2003,200340078,42,1.462920475
2003,200340078,85,2.239242121
2003,200340078,98,2.668958869
2003,200340079,20,1.279710539
2003,200340079,50,1.555992764
2003,200340079,93,2.488397444
2003,200340080,18,1.267188734
2003,200340080,19,1.273377952
2003,200340080,39,1.432185666
2003,200340081,38,1.422401076
2003,200340082,17,1.261139639
2003,200340082,52,1.582049374
2003,200340082,56,1.637883254
2003,200340084,20,1.279710539
2003,200340084,34,1.385428337
2003,200340086,78,2.05569572
2003,200340088,34,1.385428337
2003,200340089,30,1.351691819
2003,200340089,38,1.422401076
2003,200340092,31,1.359838485
2003,200340098,24,1.306542154
2003,200340099,32,1.368173862
2003,200340099,32,1.368173862
2003,200340099,33,1.376702322
2003,200340099,34,1.385428337
2003,200340099,34,1.385428337
2003,200340099,36,1.403491442
2003,200340099,36,1.403491442
2003,200340099,39,1.432185666
2003,200340099,41,1.452440055
2003,200340099,43,1.473643666
